Accession,PMID,Gene,Subtype,NumAAChanges,NumInsertions,NumDeletions,NumStopCodons,NumApobecs,NumUnusuals,NumFrameShifts
AY463223,16701907,gp41,C,72,1,0,0,0,0,1
AY463224,16701907,gp41,C,77,1,1,0,0,0,1
AY463225,16701907,gp41,C,70,1,0,0,0,1,1
AY463226,16701907,gp41,C,76,1,0,0,0,1,1
AY463227,16701907,gp41,C,76,1,0,0,0,0,1
AY463228,16701907,gp41,C,72,0,0,0,0,0,0
AY463229,16701907,gp41,C,75,1,0,0,0,0,1
AY463230,16701907,gp41,C,77,1,0,0,0,0,1
AY463231,16701907,gp41,C,76,1,0,0,0,0,1
AY463232,16701907,gp41,C,73,1,0,0,0,0,1
AY463233,16701907,gp41,C,64,0,0,0,0,1,0
AY463234,16701907,gp41,C,78,1,0,0,0,0,1
AY463235,16701907,gp41,C,68,1,0,0,0,1,1
AY463236,16701907,gp41,C,70,1,0,0,0,0,1
AY463237,16701907,gp41,C,73,1,0,0,0,2,1
AY494968,8744585,gp41,01_AE,65,1,0,0,0,1,1
AY522721,15266112,gp41,C,64,1,0,0,0,0,1
AY522722,15266112,gp41,C,71,1,0,0,0,1,1
AY522723,15266112,gp41,C,79,1,1,0,0,8,1
AY522724,15266112,gp41,C,72,2,0,0,0,1,2
AY522725,15266112,gp41,C,77,1,0,0,0,0,1
AY522726,15266112,gp41,C,70,1,0,0,0,0,1
AY522727,15266112,gp41,C,82,2,1,0,0,1,2
AY522728,15266112,gp41,C,71,1,0,0,0,0,1
AY522729,15266112,gp41,C,79,1,0,0,0,0,1
AY522730,15266112,gp41,C,65,1,0,0,0,0,1
AY522731,15266112,gp41,C,67,1,0,0,0,0,1
AY522732,15266112,gp41,C,69,1,0,0,0,1,1
AY522733,15266112,gp41,C,70,0,0,0,0,0,0
AY522734,15266112,gp41,C,66,1,1,0,0,0,1
AY522735,15266112,gp41,C,73,1,0,0,0,0,2
AY522736,15266112,gp41,C,73,1,1,0,0,6,3
AY585264,16701907,gp41,C,80,1,0,1,0,3,1
AY585265,16701907,gp41,C,79,1,0,0,0,0,1
AY585266,16701907,gp41,C,71,0,0,1,0,2,0
AY585267,16701907,gp41,C,78,0,0,0,0,1,0
AY585268,16701907,gp41,C,69,1,0,0,0,0,1
AY703908,16701907,gp41,C,81,1,0,0,0,0,1
AY703909,16701907,gp41,C,77,0,0,0,0,2,0
AY703910,16701907,gp41,C,79,1,1,0,0,0,1
AY703911,16701907,gp41,C,76,1,6,0,0,0,3
AY713406,15857994,gp41,A1,64,1,0,0,0,0,2
AY713408,15857994,gp41,B,30,0,0,0,0,0,1
AY713410,15857994,gp41,B,29,0,0,0,0,1,0
AY713412,15857994,gp41,B,28,0,0,0,0,0,0
AY713413,15857994,gp41,C,67,1,0,0,0,1,1
AY713414,15857994,gp41,C,74,1,0,0,0,0,1
AY713415,15857994,gp41,C,74,1,0,0,0,0,1
AY713416,15857994,gp41,C,65,0,0,0,0,0,0
AY713417,15857994,gp41,C,72,1,1,0,0,0,1
AY713418,15857994,gp41,D,48,0,0,0,0,0,0
AY713419,15857994,gp41,01_AE,62,1,0,0,0,0,1
AY713420,15857994,gp41,01_AE,59,1,0,0,0,0,1
AY713421,15857994,gp41,01_AE,63,1,0,0,0,0,1
AY713422,15857994,gp41,01_AE,66,1,0,0,0,0,1
AY713423,15857994,gp41,01_AE,59,1,0,0,0,0,1
AY713424,15857994,gp41,01_AE,61,1,0,0,0,0,1
AY713425,15857994,gp41,01_AE,62,1,0,0,0,0,1
AY734550,16135906,gp41,C,70,1,0,0,0,0,1
AY734551,16135906,gp41,C,73,2,0,0,0,0,2
AY734552,16135906,gp41,A1C,64,1,0,0,0,0,1
AY734553,16135906,gp41,A1C,75,1,0,0,0,0,1
AY734554,16135906,gp41,A1C,74,1,4,0,0,0,3
AY734555,16135906,gp41,A1C,71,1,0,0,0,0,1
AY734556,16135906,gp41,C,76,1,7,0,0,0,1
AY734558,16135906,gp41,C,73,1,0,0,0,1,1
AY734559,16135906,gp41,C,66,0,0,0,0,1,1
AY734560,16135906,gp41,C,80,1,0,0,0,0,1
AY734562,16135906,gp41,A1C,67,1,0,0,0,0,1
AY736838,15857994,gp41,01_AE,62,1,0,0,0,0,1
AY772690,16701907,gp41,C,75,1,0,0,0,0,1
AY772691,16701907,gp41,C,62,0,0,0,0,0,0
AY772692,16701907,gp41,C,71,1,1,0,0,0,1
AY772693,16701907,gp41,C,68,1,0,0,0,0,1
AY772694,16701907,gp41,C,75,1,0,0,0,1,1
AY772695,16701907,gp41,C,71,1,0,0,0,1,1
AY772696,16701907,gp41,C,77,1,0,0,0,2,1
AY772697,16701907,gp41,C,64,1,0,0,0,0,1
AY772698,16701907,gp41,C,74,1,0,0,0,1,2
AY772699,16701907,gp41,C,77,1,0,0,0,0,1
AY772700,16701907,gp41,C,76,1,0,0,0,4,1
AY772701,16701907,gp41,C,67,1,0,0,0,0,1
AY829203,16044009,gp41,A6,68,1,0,0,0,0,1
AY829204,16044009,gp41,02A1,59,1,0,0,0,0,1
AY829205,16044009,gp41,A6,70,1,0,0,0,0,1
AY829206,16044009,gp41,A6,69,1,0,0,0,0,1
AY829207,16044009,gp41,02A1,61,1,0,0,0,1,1
AY829208,16044009,gp41,A6,69,1,0,0,0,0,1
AY829209,16044009,gp41,A6,69,1,0,0,0,0,1
AY829210,16044009,gp41,A6,63,1,0,0,0,0,1
AY829212,16044009,gp41,A6,67,1,0,0,0,0,1
AY829214,16044009,gp41,02A1,59,1,0,0,0,0,1
AY835436,16051804,gp41,B,37,0,0,0,0,0,0
AY835437,16051804,gp41,B,43,0,0,0,0,0,1
AY835438,16051804,gp41,B,28,0,0,0,1,0,3
AY835446,16051804,gp41,B,39,0,0,0,0,1,0
AY835447,16051804,gp41,B,35,0,0,0,0,0,0
AY835448,16051804,gp41,B,34,0,0,0,0,0,1
AY835449,16051804,gp41,B,33,0,0,0,0,0,0
AY835450,16051804,gp41,B,39,0,0,0,0,0,0
AY835451,16051804,gp41,B,38,0,0,0,0,0,0
AY835452,16051804,gp41,B,30,0,0,0,0,1,0
AY856956,15592417,gp41,B,31,0,0,0,0,0,0
AY856957,15592417,gp41,B,29,0,0,0,1,0,1
AY856959,15592417,gp41,B,29,0,0,0,0,0,1
AY856962,15592417,gp41,B,41,0,0,1,0,2,0
AY856965,15592417,gp41,B,36,0,0,0,0,3,1
AY856971,15592417,gp41,B,44,0,0,0,1,2,0
AY856985,15592417,gp41,B,30,0,0,0,0,0,0
AY856989,15592417,gp41,B,37,0,0,0,1,1,0
AY856990,15592417,gp41,B,38,0,0,0,0,0,0
AY856996,15592417,gp41,B,33,0,0,0,0,0,0
AY857014,15592417,gp41,B,42,0,7,1,0,2,0
AY857018,15592417,gp41,B,33,0,0,0,0,0,1
AY857019,15592417,gp41,B,45,0,0,0,0,4,0
AY857022,15592417,gp41,B,31,0,0,0,0,1,0
AY857028,15592417,gp41,B,42,0,7,0,0,2,0
AY857029,15592417,gp41,B,41,0,0,0,0,0,0
AY857031,15592417,gp41,B,31,0,0,0,0,0,0
AY857049,15592417,gp41,B,28,0,0,0,0,1,1
AY857053,15592417,gp41,B,39,0,0,0,0,1,1
AY857058,15592417,gp41,B,31,0,0,0,0,0,0
AY857063,15592417,gp41,B,36,0,0,0,0,0,2
AY857064,15592417,gp41,B,39,0,7,0,0,0,0
AY857082,15592417,gp41,B,31,0,0,0,0,0,0
AY857087,15592417,gp41,B,37,0,0,0,1,2,0
AY857094,15592417,gp41,B,37,0,0,0,0,0,0
AY857100,15592417,gp41,B,40,0,0,0,0,1,0
AY857102,15592417,gp41,B,41,0,1,0,2,1,0
AY857109,15592417,gp41,B,36,0,0,0,0,0,0
AY857112,15592417,gp41,B,48,0,0,0,0,1,1
AY857124,15592417,gp41,B,40,0,0,0,0,0,1
AY857127,15592417,gp41,B,30,0,0,0,0,1,1
AY857132,15592417,gp41,A1D,48,0,0,0,0,0,0
AY857133,15592417,gp41,B,37,0,0,0,0,3,1
AY857136,15592417,gp41,B,32,0,0,0,0,0,0
AY857143,15592417,gp41,B,40,0,0,0,0,0,0
AY857144,15592417,gp41,B,29,0,0,0,0,0,1
AY857160,15592417,gp41,B,37,0,0,0,0,1,0
AY857163,15592417,gp41,B,40,0,0,1,1,1,1
AY857165,15592417,gp41,B,44,0,0,1,2,1,0
AY857168,15592417,gp41,02B,46,0,0,0,0,2,1
AY857169,15592417,gp41,B,35,0,0,0,0,0,1
AY857180,15592417,gp41,B,34,0,0,0,0,1,1
AY857182,15592417,gp41,B,36,0,0,0,0,1,0
AY878054,16701907,gp41,C,89,1,0,0,0,0,1
AY878055,16701907,gp41,C,75,1,0,0,0,0,1
AY878056,16701907,gp41,C,83,1,7,0,0,2,1
AY878057,16701907,gp41,C,78,1,0,0,0,1,1
AY878058,16701907,gp41,C,80,1,0,0,0,0,1
AY878059,16701907,gp41,C,78,1,0,0,0,1,1
AY878060,16701907,gp41,C,69,1,0,0,0,0,1
AY878061,16701907,gp41,C,78,1,6,2,0,3,3
AY878062,16701907,gp41,C,83,1,0,0,0,0,1
AY878063,16701907,gp41,C,69,1,0,0,0,0,1
AY878064,16701907,gp41,C,72,1,0,0,0,0,1
AY878065,16701907,gp41,C,69,1,1,0,0,4,2
AY878066,16701907,gp41,C,83,0,0,0,0,0,0
AY878067,16701907,gp41,C,78,1,0,0,0,0,1
AY878068,16701907,gp41,C,75,0,0,0,0,2,0
AY878069,16701907,gp41,C,75,1,0,0,0,1,1
AY878070,16701907,gp41,C,77,1,0,0,0,0,1
AY878071,16701907,gp41,C,77,1,0,0,0,0,1
AY878072,16701907,gp41,C,75,1,0,0,0,1,1
AY901965,16701907,gp41,C,74,1,0,0,0,1,1
AY901966,16701907,gp41,C,74,1,4,1,0,1,2
AY901967,16701907,gp41,C,78,1,0,0,0,0,1
AY901968,16701907,gp41,C,78,1,0,0,0,0,1
AY901969,16701907,gp41,C,69,0,0,0,0,2,0
AY901970,16701907,gp41,C,85,1,2,0,0,1,1
AY901971,16701907,gp41,C,72,1,1,0,0,0,1
AY901972,16701907,gp41,C,68,0,0,0,0,3,1
AY901973,16701907,gp41,C,69,1,0,0,0,0,1
AY901974,16701907,gp41,C,74,1,0,0,0,0,1
AY901975,16701907,gp41,C,74,1,0,0,0,0,1
AY901976,16701907,gp41,C,73,1,0,0,0,0,1
AY901977,16701907,gp41,C,73,1,0,0,0,2,1
AY901978,16701907,gp41,C,71,1,0,1,1,2,1
AY901980,16701907,gp41,C,74,1,0,0,0,2,1
AY901981,16701907,gp41,C,73,1,0,0,0,0,1
AY905493,18670237,gp41,B,31,0,0,0,0,0,1
AY905494,18670237,gp41,B,35,0,0,0,0,0,1
AY905495,18670237,gp41,B,42,0,0,0,0,0,1
AY905496,18670237,gp41,B,40,0,0,0,0,1,1
AY905497,18670237,gp41,B,38,0,0,0,0,0,1
AY945710,16910837,gp41,B,47,0,0,0,0,1,1
AY945711,16910837,gp41,B,36,0,0,0,0,0,1
AY945712,16910837,gp41,01_AE,65,1,0,0,0,0,1
AY945713,16910837,gp41,01_AE,72,1,0,0,0,0,1
AY945716,16910837,gp41,01_AE,66,1,0,0,0,0,1
AY945717,16910837,gp41,01_AE,63,1,0,0,0,0,1
AY945718,16910837,gp41,01_AE,67,1,0,0,0,1,1
AY945719,16910837,gp41,01_AE,64,1,0,0,0,0,1
AY945720,16910837,gp41,01_AE,59,1,0,0,0,0,1
AY945721,16910837,gp41,01_AE,69,1,0,0,0,1,1
AY945722,16910837,gp41,01_AE,63,1,0,0,0,0,1
AY945724,16910837,gp41,01_AE,65,1,0,0,0,0,1
AY945725,16910837,gp41,01_AE,70,1,10,0,0,1,3
AY945726,16910837,gp41,01_AE,59,1,0,0,0,0,1
AY945727,16910837,gp41,01_AE,59,1,0,0,0,0,1
AY945728,16910837,gp41,01_AE,66,2,0,0,0,0,2
AY945730,16910837,gp41,01_AE,63,1,0,0,0,0,1
AY945731,16910837,gp41,01_AE,60,1,0,0,0,0,1
AY945732,16910837,gp41,01_AE,66,1,0,0,0,1,2
AY945733,16910837,gp41,01B,62,1,0,0,0,0,1
AY945734,16910837,gp41,52_01B,53,0,0,0,0,0,0
DQ011165,16701907,gp41,C,77,0,0,0,0,1,0
DQ011166,16701907,gp41,C,75,1,6,0,0,0,3
DQ011167,16701907,gp41,C,77,1,0,0,0,1,2
DQ011168,16701907,gp41,C,76,1,0,0,0,0,1
DQ011169,16701907,gp41,C,77,1,0,0,0,0,1
DQ011170,16701907,gp41,C,73,1,0,0,0,0,1
DQ011171,16701907,gp41,C,75,1,6,0,0,0,3
DQ011172,16701907,gp41,C,71,1,0,0,0,0,1
DQ011173,16701907,gp41,C,71,1,0,0,0,0,1
DQ011174,16701907,gp41,C,70,1,0,0,0,0,1
DQ011175,16701907,gp41,C,71,0,0,0,0,0,0
DQ011176,16701907,gp41,C,79,1,1,0,0,2,1
DQ011177,16701907,gp41,C,70,0,0,0,0,0,0
DQ011178,16701907,gp41,C,74,1,0,0,0,0,1
DQ011179,16701907,gp41,C,72,1,1,0,0,2,1
DQ011180,16701907,gp41,C,75,1,0,0,0,0,2
DQ056404,16701907,gp41,C,78,0,1,0,0,0,0
DQ056405,16701907,gp41,C,78,0,0,0,0,0,0
DQ056406,16701907,gp41,C,75,1,0,0,0,0,1
DQ056408,16701907,gp41,C,68,0,0,0,0,2,0
DQ056409,16701907,gp41,C,74,1,0,0,0,1,1
DQ056410,16701907,gp41,C,74,0,0,0,0,1,0
DQ056411,16701907,gp41,C,75,0,0,0,0,0,0
DQ056412,16701907,gp41,C,70,1,0,0,0,0,1
DQ056413,16701907,gp41,C,73,0,0,0,0,0,0
DQ056414,16701907,gp41,C,74,1,0,0,0,1,1
DQ056415,16701907,gp41,C,67,1,0,0,0,0,1
DQ056416,16701907,gp41,C,71,1,0,0,0,1,1
DQ056417,16701907,gp41,C,74,1,0,0,0,0,1
DQ056418,16701907,gp41,C,79,0,0,0,0,2,1
DQ085867,16438639,gp41,BF1,29,0,0,0,0,0,1
DQ085868,16438639,gp41,BF1,21,0,0,0,0,0,0
DQ085869,16438639,gp41,BF1,36,0,0,0,0,1,0
DQ085870,16438639,gp41,BF1,37,0,0,0,0,1,0
DQ085871,16438639,gp41,29_BF,36,0,0,0,0,0,0
DQ085872,16438639,gp41,28_BF,36,0,0,0,0,0,1
DQ085873,16438639,gp41,28_BF,35,0,0,0,0,0,1
DQ085874,16438639,gp41,28_BF,27,0,0,0,0,0,1
DQ085875,16438639,gp41,BF1,36,0,0,0,0,0,1
DQ085876,16438639,gp41,29_BF,30,0,0,0,0,0,0
DQ093585,16701907,gp41,C,79,1,0,0,0,0,1
DQ093586,16701907,gp41,C,78,1,0,0,0,1,1
DQ093587,16701907,gp41,C,80,1,0,0,0,2,2
DQ093588,16701907,gp41,C,73,1,0,0,0,0,1
DQ093589,16701907,gp41,C,74,1,0,0,0,0,1
DQ093590,16701907,gp41,C,73,1,0,1,1,3,1
DQ093591,16701907,gp41,C,80,1,0,0,0,1,1
DQ093592,16701907,gp41,C,70,1,0,0,0,0,1
DQ093593,16701907,gp41,C,74,1,0,0,0,1,1
DQ093594,16701907,gp41,C,77,1,0,1,1,3,1
DQ093595,16701907,gp41,C,72,1,0,0,0,1,1
DQ093596,16701907,gp41,C,75,1,0,0,0,1,1
DQ093597,16701907,gp41,C,73,1,0,0,0,0,1
DQ093598,16701907,gp41,C,75,1,0,0,0,0,1
DQ093599,16701907,gp41,C,66,1,0,0,0,0,1
DQ093600,16701907,gp41,C,77,2,0,0,0,0,3
DQ093601,16701907,gp41,C,77,1,0,1,1,2,1
DQ093602,16701907,gp41,C,83,1,0,0,0,0,1
DQ093603,16701907,gp41,C,75,1,1,0,0,0,1
DQ093604,16701907,gp41,C,78,1,0,0,0,1,1
DQ093605,16701907,gp41,C,61,0,0,0,0,0,0
DQ093606,16701907,gp41,AC,79,1,0,0,0,0,2
DQ093607,16701907,gp41,C,74,2,0,0,0,1,2
DQ164104,16701907,gp41,C,77,1,0,0,0,0,1
DQ164106,16701907,gp41,C,63,0,0,0,0,0,0
DQ164107,16701907,gp41,C,73,1,0,0,0,0,1
DQ164110,16701907,gp41,C,73,1,1,0,0,0,1
DQ164111,16701907,gp41,C,76,1,0,0,0,0,1
DQ164113,16701907,gp41,C,72,0,0,0,0,0,0
DQ164114,16701907,gp41,C,74,1,0,0,0,0,1
DQ164115,16701907,gp41,C,77,1,0,0,0,0,1
DQ164117,16701907,gp41,C,79,1,9,1,0,1,1
DQ164118,16701907,gp41,C,66,1,0,0,0,1,2
DQ164119,16701907,gp41,C,79,3,0,0,0,0,3
DQ164120,16701907,gp41,C,75,1,0,1,0,1,1
DQ164121,16701907,gp41,C,72,0,0,0,0,2,0
DQ164122,16701907,gp41,C,77,1,0,0,0,0,1
DQ164126,16701907,gp41,C,78,1,0,0,0,0,1
DQ164127,16701907,gp41,C,67,1,0,0,0,2,1
DQ164129,16701907,gp41,C,79,1,0,0,0,1,2
DQ275642,16701907,gp41,C,73,1,0,0,0,1,1
DQ275643,16701907,gp41,C,70,1,0,0,0,0,1
DQ275644,16701907,gp41,C,78,1,0,0,0,2,1
DQ275645,16701907,gp41,C,74,1,0,0,0,0,1
DQ275646,16701907,gp41,C,73,1,0,0,0,1,2
DQ275647,16701907,gp41,C,69,1,0,0,0,1,1
DQ275648,16701907,gp41,C,73,1,0,0,0,1,1
DQ275650,16701907,gp41,C,74,1,0,0,0,0,1
DQ275651,16701907,gp41,C,77,1,0,1,1,0,1
DQ275652,16701907,gp41,C,74,1,0,0,0,0,1
DQ275653,16701907,gp41,C,73,1,0,0,0,3,1
DQ275654,16701907,gp41,C,76,1,0,0,0,1,1
DQ275655,16701907,gp41,C,89,1,7,0,0,1,1
DQ275656,16701907,gp41,C,66,0,0,0,0,2,1
DQ275657,16701907,gp41,C,77,1,0,0,0,3,1
DQ275658,16701907,gp41,C,72,1,0,0,0,1,1
DQ275659,16701907,gp41,C,74,1,0,0,0,2,2
DQ275660,16701907,gp41,C,77,1,6,0,0,2,3
DQ275661,16701907,gp41,C,66,0,0,0,0,0,0
DQ275662,16701907,gp41,C,71,1,0,0,0,0,1
DQ275663,16701907,gp41,C,71,0,0,0,0,0,0
DQ275664,16701907,gp41,C,73,1,0,0,0,0,1
DQ351216,16701907,gp41,C,79,1,0,0,0,0,1
DQ351217,16701907,gp41,C,74,2,0,0,1,1,2
DQ351218,16701907,gp41,C,74,1,0,0,0,0,1
DQ351219,16701907,gp41,C,74,1,1,0,0,1,1
DQ351220,16701907,gp41,C,73,1,0,0,0,0,1
DQ351221,16701907,gp41,C,68,1,0,0,0,0,1
DQ351222,16701907,gp41,C,83,1,1,0,0,5,2
DQ351223,16701907,gp41,C,74,1,0,1,0,1,1
DQ351224,16701907,gp41,C,75,1,0,0,0,2,1
DQ351225,16701907,gp41,C,77,1,7,0,0,0,1
DQ351226,16701907,gp41,C,77,1,0,0,0,2,1
DQ351227,16701907,gp41,C,65,1,0,0,0,0,1
DQ351228,16701907,gp41,C,73,1,0,0,0,0,1
DQ351229,16701907,gp41,C,75,1,0,1,0,2,2
DQ351230,16701907,gp41,C,70,1,0,0,0,0,1
DQ351231,16701907,gp41,C,66,1,0,0,0,0,1
DQ351232,16701907,gp41,C,76,1,0,0,0,1,1
DQ351234,16701907,gp41,C,80,1,0,0,0,0,1
DQ351235,16701907,gp41,C,82,1,0,0,0,2,1
DQ351236,16701907,gp41,C,67,1,0,0,0,0,1
DQ351237,16701907,gp41,C,75,1,0,0,0,2,1
DQ351238,16701907,gp41,A1C,71,1,0,0,0,0,1
DQ366659,17031320,gp41,33_01B,68,1,0,1,0,1,3
DQ366660,17031320,gp41,33_01B,63,1,0,0,0,0,1
DQ366661,17031320,gp41,33_01B,62,2,0,0,0,0,2
DQ366662,17031320,gp41,33_01B,68,1,0,0,0,0,1
DQ366663,17031320,gp41,53_01B,60,1,0,0,0,0,1
DQ366664,17031320,gp41,52_01B,52,0,0,0,0,0,0
DQ366665,17031320,gp41,01B,63,1,0,0,0,0,1
DQ366666,17031320,gp41,01B,64,1,0,0,0,0,1
DQ369976,16701907,gp41,C,66,1,0,0,0,0,1
DQ369977,16701907,gp41,C,74,1,0,0,0,0,1
DQ369978,16701907,gp41,C,83,1,0,0,0,0,1
DQ369979,16701907,gp41,C,72,1,0,0,0,0,1
DQ369980,16701907,gp41,C,73,1,0,0,0,0,1
DQ369981,16701907,gp41,C,81,1,0,0,0,2,1
DQ369982,16701907,gp41,C,74,1,0,0,0,1,1
DQ369983,16701907,gp41,C,84,1,0,0,0,2,1
DQ369984,16701907,gp41,C,80,0,0,0,0,1,0
DQ369985,16701907,gp41,C,71,1,0,0,0,2,1
DQ369986,16701907,gp41,C,65,1,0,0,0,0,1
DQ369987,16701907,gp41,C,76,1,0,0,0,0,1
DQ369988,16701907,gp41,C,74,1,0,0,0,0,2
DQ369989,16701907,gp41,C,73,1,0,0,0,0,1
DQ369990,16701907,gp41,C,72,1,0,0,0,2,1
DQ369991,16701907,gp41,C,74,2,0,0,0,1,2
DQ369992,16701907,gp41,C,76,1,5,1,0,1,3
DQ369993,16701907,gp41,C,68,1,0,0,0,0,1
DQ369994,16701907,gp41,C,81,1,7,1,0,0,2
DQ369995,16701907,gp41,C,79,0,0,0,0,1,0
DQ369996,16701907,gp41,C,67,1,0,0,0,0,1
DQ369997,16701907,gp41,C,73,1,7,1,0,0,2
DQ382361,18507530,gp41,C,75,0,0,0,0,0,0
DQ382362,18507530,gp41,C,75,1,0,0,0,1,1
DQ382363,18507530,gp41,C,71,1,0,0,0,1,1
DQ382364,18507530,gp41,C,68,1,0,0,0,0,1
DQ382365,18507530,gp41,C,70,1,0,0,0,0,1
DQ382366,18507530,gp41,C,64,1,0,0,0,0,1
DQ382367,18507530,gp41,C,76,1,0,0,0,1,1
DQ382368,18507530,gp41,CD,71,1,0,0,0,0,1
DQ382369,18507530,gp41,C,77,1,0,0,0,0,1
DQ382370,18507530,gp41,C,75,1,0,0,0,0,1
DQ382371,18507530,gp41,C,75,1,0,0,0,0,1
DQ382372,18507530,gp41,C,77,1,0,0,0,1,1
DQ382373,18507530,gp41,C,74,1,0,0,0,0,1
DQ382374,18507530,gp41,C,76,1,0,0,0,0,2
DQ382375,18507530,gp41,C,76,0,0,0,0,0,0
DQ382376,18507530,gp41,C,73,0,0,0,0,2,0
DQ382377,18507530,gp41,C,74,1,0,0,0,1,1
DQ382378,18507530,gp41,C,75,1,0,0,0,0,1
DQ382379,18507530,gp41,C,76,0,0,0,0,1,0
DQ382380,18507530,gp41,C,65,1,0,0,0,0,1
DQ383746,16959032,gp41,B,22,0,0,0,0,0,0
DQ383747,16959032,gp41,BF1,48,0,0,0,0,0,0
DQ383748,16959032,gp41,B,35,0,0,0,0,1,0
DQ383749,16959032,gp41,B,37,0,0,0,0,1,0
DQ383750,16959032,gp41,B,43,0,0,0,0,1,1
DQ383751,16959032,gp41,B,43,0,0,0,0,0,0
DQ383752,16959032,gp41,B,36,0,0,0,0,0,1
DQ383754,16959032,gp41,BCF1,53,0,2,1,0,0,1
DQ383755,16959032,gp41,BF1,23,0,0,0,0,0,1
DQ388514,16971434,gp41,C,66,1,0,0,0,2,1
DQ388515,16971434,gp41,C,68,1,0,0,0,0,1
DQ388516,16971434,gp41,C,69,0,0,0,0,0,0
DQ388517,16971434,gp41,C,70,0,0,0,0,0,0
DQ396364,16701907,gp41,C,68,1,0,0,0,0,1
DQ396365,16701907,gp41,C,68,1,0,0,0,0,1
DQ396367,16701907,gp41,C,72,0,0,0,0,1,0
DQ396368,16701907,gp41,C,67,1,0,0,0,1,1
DQ396369,16701907,gp41,C,84,1,7,0,1,2,1
DQ396370,16701907,gp41,C,74,1,0,0,0,0,1
DQ396371,16701907,gp41,C,73,1,0,0,0,0,1
DQ396372,16701907,gp41,C,76,1,0,0,0,0,1
DQ396373,16701907,gp41,C,71,1,0,0,0,0,1
DQ396374,16701907,gp41,C,77,1,0,0,0,0,1
DQ396375,16701907,gp41,C,64,0,0,0,0,0,0
DQ396376,16701907,gp41,C,71,1,0,0,0,1,1
DQ396377,16701907,gp41,C,71,0,0,0,0,0,0
DQ396378,16701907,gp41,C,79,1,0,0,0,2,1
DQ396380,16701907,gp41,C,77,1,0,0,0,0,1
DQ396381,16701907,gp41,C,65,0,0,0,0,0,0
DQ396382,16701907,gp41,C,75,0,0,0,0,0,0
DQ396383,16701907,gp41,C,82,1,1,0,0,0,1
DQ396384,16701907,gp41,C,79,1,0,0,0,0,1
DQ396385,16701907,gp41,C,69,0,0,0,0,0,0
DQ396386,16701907,gp41,C,77,0,0,0,0,0,0
DQ396387,16701907,gp41,C,78,0,0,0,0,1,0
DQ396388,16701907,gp41,C,69,1,1,0,0,0,1
DQ396389,16701907,gp41,C,74,1,0,0,0,1,1
DQ396390,16701907,gp41,C,73,1,0,0,0,0,1
DQ396391,16701907,gp41,C,80,1,0,0,0,0,1
DQ396392,16701907,gp41,C,72,1,0,0,0,0,1
DQ396393,16701907,gp41,C,78,1,0,0,0,0,1
DQ396394,16701907,gp41,C,81,1,0,0,0,1,1
DQ396395,16701907,gp41,C,74,1,0,0,0,0,1
DQ396398,16701907,gp41,B,39,0,0,0,0,1,0
DQ396399,16701907,gp41,C,78,1,8,0,0,0,1
DQ396400,16701907,gp41,A1,65,1,3,1,0,0,3
DQ411853,16971434,gp41,C,71,1,0,0,0,0,1
DQ422948,16971434,gp41,C,70,1,0,0,0,1,1
DQ435682,16971434,gp41,C,77,1,0,0,0,0,1
DQ435683,16971434,gp41,C,75,1,0,0,0,0,1
DQ435684,16971434,gp41,C,70,1,1,0,0,1,1
DQ445632,16701907,gp41,C,72,1,0,0,0,2,2
DQ445633,16701907,gp41,C,73,1,0,0,0,1,1
DQ445634,16701907,gp41,C,73,1,0,0,0,0,1
DQ445635,16701907,gp41,C,69,1,0,0,0,1,1
DQ445636,16701907,gp41,C,77,1,0,0,0,2,1
DQ445637,16701907,gp41,C,63,0,0,0,0,0,0
DQ823356,16910825,gp41,A6,69,1,0,0,0,0,1
DQ823357,16910825,gp41,A6,67,1,0,0,0,0,2
DQ823358,16910825,gp41,A6,70,1,0,0,0,0,1
DQ823359,16910825,gp41,A6,72,1,0,0,0,0,1
DQ823360,16910825,gp41,A6,72,1,0,0,0,0,1
DQ823361,16910825,gp41,A6,67,1,0,0,0,0,1
DQ823362,16910825,gp41,B,44,1,0,1,0,3,3
DQ823363,16910825,gp41,B,38,0,0,0,0,0,0
DQ823364,16910825,gp41,B,37,0,0,0,0,0,0
DQ823365,16910825,gp41,A6,69,1,0,0,0,0,1
DQ823366,16910825,gp41,A6,68,1,0,0,0,0,1
DQ823367,16910825,gp41,A6,66,0,0,1,0,0,3
DQ869014,17514017,gp41,B,33,0,0,0,0,0,1
DQ869015,17514017,gp41,B,30,0,0,0,0,0,0
DQ869016,17514017,gp41,B,37,0,0,0,0,1,0
DQ869017,17514017,gp41,B,38,0,0,0,0,1,0
DQ869018,17514017,gp41,02_AG,72,1,0,0,0,0,1
DQ869019,17514017,gp41,B,42,0,0,0,0,0,0
DQ869020,17514017,gp41,B,39,0,0,0,0,0,0
DQ869021,17514017,gp41,B,30,0,0,0,0,0,0
DQ869022,17514017,gp41,B,28,0,0,0,0,0,0
DQ869023,17514017,gp41,B,41,0,0,0,0,0,0
DQ869024,17514017,gp41,B,35,0,0,0,0,3,0
DQ869025,17514017,gp41,B,28,0,0,0,0,0,1
DQ869026,17514017,gp41,B,35,0,1,0,0,0,0
DQ869027,17514017,gp41,B,29,0,0,0,0,0,0
DQ869028,17514017,gp41,B,39,0,0,0,0,0,1
DQ869029,17514017,gp41,B,34,0,0,0,0,0,0
