Accession,NumAPOBECs,NumConservedAPOBECSites,ADIndex
AY835774,0,41,0.0
AY835777,0,41,0.0
AY835779,0,41,0.0
AY838569,0,41,0.0
AY838570,0,41,0.0
AY838571,0,41,0.0
AY838572,0,41,0.0
AY838573,0,41,0.0
AY838574,0,41,0.0
AY838575,0,41,0.0
AY838576,0,41,0.0
AY838577,0,41,0.0
AY838578,0,41,0.0
AY838579,0,41,0.0
AY838580,0,41,0.0
AY838581,0,41,0.0
AY838582,0,41,0.0
AY838583,0,41,0.0
AY838584,0,41,0.0
AY838585,0,41,0.0
AY838586,0,41,0.0
AY838587,0,41,0.0
AY838589,0,41,0.0
AY838590,0,41,0.0
AY838591,0,41,0.0
AY838592,0,41,0.0
AY838593,0,41,0.0
AY838594,0,41,0.0
AY838595,0,41,0.0
AY838596,0,41,0.0
AY838597,0,41,0.0
AY838598,0,41,0.0
AY838599,0,41,0.0
AY838600,0,41,0.0
AY838601,0,41,0.0
AY838602,0,41,0.0
AY838603,0,41,0.0
AY838604,1,41,0.024390243902439025
AY838605,0,41,0.0
AY838606,0,41,0.0
AY838607,0,41,0.0
AY838608,0,41,0.0
AY838609,0,41,0.0
AY838610,0,41,0.0
AY838611,0,41,0.0
AY838612,0,41,0.0
AY838613,0,41,0.0
AY838614,0,41,0.0
AY838615,0,41,0.0
AY838616,0,41,0.0
AY838617,0,41,0.0
AY838618,0,41,0.0
AY838619,0,41,0.0
AY838620,0,41,0.0
AY838621,0,41,0.0
AY838622,0,41,0.0
AY838623,0,41,0.0
AY838624,1,41,0.024390243902439025
AY838625,0,41,0.0
AY838626,0,41,0.0
AY838627,0,41,0.0
AY838628,0,41,0.0
AY838629,0,41,0.0
AY838630,0,41,0.0
AY838631,0,41,0.0
AY838632,0,41,0.0
AY838633,0,41,0.0
AY838634,0,41,0.0
AY838635,0,41,0.0
AY838636,0,41,0.0
AY838637,0,41,0.0
AY838638,0,41,0.0
AY839827,0,41,0.0
AY856957,0,41,0.0
AY856962,0,41,0.0
AY856965,0,41,0.0
AY856966,0,41,0.0
AY856967,0,41,0.0
AY856970,1,41,0.024390243902439025
AY856974,0,41,0.0
AY856980,0,41,0.0
AY856985,0,41,0.0
AY856986,0,41,0.0
AY856988,1,41,0.024390243902439025
AY856989,1,41,0.024390243902439025
AY857000,1,41,0.024390243902439025
AY857001,0,41,0.0
AY857003,0,41,0.0
AY857007,1,41,0.024390243902439025
AY857008,3,41,0.07317073170731707
AY857010,0,41,0.0
AY857011,0,41,0.0
AY857013,0,41,0.0
AY857014,0,41,0.0
AY857018,0,41,0.0
AY857019,0,41,0.0
AY857022,0,41,0.0
AY857026,0,41,0.0
AY857034,0,41,0.0
AY857037,0,41,0.0
AY857041,0,41,0.0
AY857044,0,41,0.0
AY857045,0,41,0.0
AY857049,0,41,0.0
AY857059,4,41,0.0975609756097561
AY857060,1,41,0.024390243902439025
AY857068,1,41,0.024390243902439025
AY857070,0,41,0.0
AY857071,0,41,0.0
AY857075,1,41,0.024390243902439025
AY857076,0,41,0.0
AY857084,0,41,0.0
AY857086,0,41,0.0
AY857089,0,41,0.0
AY857100,0,41,0.0
AY857103,0,41,0.0
AY857108,0,41,0.0
AY857110,0,41,0.0
AY857115,0,41,0.0
AY857119,0,41,0.0
AY857123,0,41,0.0
AY857124,0,41,0.0
AY857125,0,41,0.0
AY857128,0,41,0.0
AY857132,0,41,0.0
AY857133,0,41,0.0
AY857136,0,41,0.0
AY857137,0,41,0.0
AY857138,0,41,0.0
AY857144,0,41,0.0
AY857148,0,41,0.0
AY857150,0,41,0.0
AY857151,1,41,0.024390243902439025
AY857153,0,41,0.0
AY857160,0,41,0.0
AY857162,0,41,0.0
AY857163,1,41,0.024390243902439025
AY857165,0,41,0.0
AY857166,0,41,0.0
AY857170,0,41,0.0
AY857171,0,41,0.0
AY857174,0,41,0.0
AY857175,0,41,0.0
AY857176,0,41,0.0
AY857180,0,41,0.0
AY857184,6,41,0.14634146341463414
AY857185,2,41,0.04878048780487805
AY863146,0,41,0.0
AY878054,0,41,0.0
AY878055,0,41,0.0
AY878056,0,41,0.0
AY878057,0,41,0.0
AY878058,0,41,0.0
AY878059,0,41,0.0
AY878060,0,41,0.0
AY878061,0,41,0.0
AY878062,0,41,0.0
AY878064,0,41,0.0
AY878065,0,41,0.0
AY878066,0,41,0.0
AY878067,0,41,0.0
AY878068,0,41,0.0
AY878070,0,41,0.0
AY878071,0,41,0.0
AY878072,0,41,0.0
AY882421,0,41,0.0
AY887094,0,41,0.0
AY894993,0,41,0.0
AY894994,0,41,0.0
AY894995,0,41,0.0
AY900571,0,41,0.0
AY900572,0,41,0.0
AY900573,0,41,0.0
AY900574,0,41,0.0
AY900575,0,41,0.0
AY900576,0,41,0.0
AY900577,0,41,0.0
AY900578,0,41,0.0
AY900579,0,41,0.0
AY900581,0,41,0.0
AY901965,0,41,0.0
AY901966,1,41,0.024390243902439025
AY901967,0,41,0.0
AY901968,0,41,0.0
AY901969,0,41,0.0
AY901970,0,41,0.0
AY901971,0,41,0.0
AY901973,0,41,0.0
AY901974,0,41,0.0
AY901975,0,41,0.0
AY901976,0,41,0.0
AY901977,0,41,0.0
AY901979,0,41,0.0
AY901980,0,41,0.0
AY901981,0,41,0.0
AY945709,0,41,0.0
AY967803,0,41,0.0
AY967804,0,41,0.0
AY967805,0,41,0.0
AY967806,0,41,0.0
AY967807,3,41,0.07317073170731707
AY968312,0,41,0.0
AY970946,0,41,0.0
BD263634,0,41,0.0
BD298114,0,41,0.0
CQ891769,0,41,0.0
CQ891770,0,41,0.0
CQ891776,0,41,0.0
CQ891779,0,41,0.0
CQ958304,0,41,0.0
D10112,0,41,0.0
DD409979,0,41,0.0
DQ011166,0,41,0.0
DQ011167,0,41,0.0
DQ011168,0,41,0.0
DQ011170,0,41,0.0
DQ011171,0,41,0.0
DQ011172,0,41,0.0
DQ011173,0,41,0.0
DQ011174,0,41,0.0
DQ011175,0,41,0.0
DQ011176,0,41,0.0
DQ011177,0,41,0.0
DQ011178,0,41,0.0
DQ011179,0,41,0.0
DQ011180,0,41,0.0
DQ020274,0,41,0.0
DQ054367,2,41,0.04878048780487805
DQ056404,0,41,0.0
DQ056405,0,41,0.0
DQ056406,0,41,0.0
DQ056407,6,41,0.14634146341463414
DQ056408,0,41,0.0
DQ056409,0,41,0.0
DQ056410,0,41,0.0
DQ056411,0,41,0.0
DQ056412,0,41,0.0
DQ056414,0,41,0.0
DQ056415,0,41,0.0
DQ056416,0,41,0.0
DQ056417,0,41,0.0
DQ056418,0,41,0.0
DQ083238,0,41,0.0
DQ085867,0,41,0.0
DQ085868,0,41,0.0
DQ085869,0,41,0.0
DQ085870,0,41,0.0
DQ085871,0,41,0.0
DQ085872,0,41,0.0
DQ085873,0,41,0.0
DQ085874,0,41,0.0
DQ085875,0,41,0.0
DQ085876,0,41,0.0
DQ093585,0,41,0.0
DQ093586,0,41,0.0
DQ093587,0,41,0.0
DQ093588,0,41,0.0
DQ093589,0,41,0.0
DQ093590,0,41,0.0
DQ093591,0,41,0.0
DQ093592,0,41,0.0
DQ093593,0,41,0.0
DQ093594,0,41,0.0
DQ093595,0,41,0.0
DQ093596,0,41,0.0
DQ093597,0,41,0.0
DQ093598,0,41,0.0
DQ093599,0,41,0.0
DQ093600,0,41,0.0
DQ093601,0,41,0.0
DQ093602,0,41,0.0
DQ093603,0,41,0.0
DQ093604,0,41,0.0
DQ093605,0,41,0.0
DQ093606,1,41,0.024390243902439025
DQ093607,0,41,0.0
DQ097739,0,41,0.0
DQ097742,11,41,0.2682926829268293
DQ097745,0,41,0.0
DQ097748,0,41,0.0
DQ097750,0,41,0.0
DQ127534,0,41,0.0
DQ127537,0,41,0.0
DQ127542,0,41,0.0
DQ127548,0,41,0.0
DQ164104,0,41,0.0
DQ164106,0,41,0.0
DQ164107,0,41,0.0
DQ164108,0,41,0.0
DQ164109,0,41,0.0
DQ164110,0,41,0.0
DQ164111,0,41,0.0
DQ164113,0,41,0.0
DQ164114,0,41,0.0
DQ164115,0,41,0.0
DQ164117,0,41,0.0
DQ164118,0,41,0.0
DQ164119,0,41,0.0
DQ164120,0,41,0.0
DQ164121,0,41,0.0
DQ164122,0,41,0.0
DQ164123,10,41,0.24390243902439024
DQ164124,15,41,0.36585365853658536
DQ164125,21,41,0.5121951219512195
DQ164126,0,41,0.0
DQ164127,0,41,0.0
DQ164128,19,41,0.4634146341463415
DQ164129,0,41,0.0
DQ167215,0,41,0.0
DQ167216,0,41,0.0
DQ189088,0,41,0.0
DQ230841,4,41,0.0975609756097561
DQ275642,0,41,0.0
DQ275643,0,41,0.0
DQ275644,0,41,0.0
DQ275645,0,41,0.0
DQ275646,0,41,0.0
DQ275647,0,41,0.0
DQ275649,0,41,0.0
DQ275650,0,41,0.0
DQ275651,0,41,0.0
DQ275652,0,41,0.0
DQ275654,0,41,0.0
DQ275655,0,41,0.0
DQ275656,0,41,0.0
DQ275657,0,41,0.0
DQ275658,0,41,0.0
DQ275659,0,41,0.0
DQ275660,0,41,0.0
DQ275661,0,41,0.0
DQ275662,0,41,0.0
DQ275664,0,41,0.0
DQ275665,16,41,0.3902439024390244
DQ295192,0,41,0.0
DQ295193,0,41,0.0
DQ295195,0,41,0.0
DQ295196,0,41,0.0
DQ322223,0,41,0.0
DQ322225,0,41,0.0
DQ322227,0,41,0.0
DQ322231,0,41,0.0
DQ351216,0,41,0.0
DQ351217,0,41,0.0
DQ351219,0,41,0.0
DQ351221,0,41,0.0
DQ351222,0,41,0.0
DQ351223,0,41,0.0
DQ351225,0,41,0.0
DQ351226,0,41,0.0
DQ351227,0,41,0.0
DQ351229,0,41,0.0
DQ351230,0,41,0.0
DQ351231,0,41,0.0
DQ351232,0,41,0.0
DQ351234,0,41,0.0
DQ351236,0,41,0.0
DQ351237,0,41,0.0
DQ351238,0,41,0.0
DQ358799,0,41,0.0
DQ358800,0,41,0.0
DQ358801,0,41,0.0
DQ358802,0,41,0.0
DQ358803,0,41,0.0
DQ358804,1,41,0.024390243902439025
DQ358806,0,41,0.0
DQ358807,0,41,0.0
DQ358808,0,41,0.0
DQ358809,0,41,0.0
DQ358810,0,41,0.0
DQ358811,0,41,0.0
DQ358812,0,41,0.0
DQ366659,1,41,0.024390243902439025
DQ366660,0,41,0.0
DQ366661,0,41,0.0
DQ366662,0,41,0.0
DQ366663,0,41,0.0
DQ366664,0,41,0.0
DQ366665,0,41,0.0
DQ366666,0,41,0.0
DQ369976,0,41,0.0
DQ369977,0,41,0.0
DQ369979,0,41,0.0
DQ369980,0,41,0.0
DQ369981,0,41,0.0
DQ369982,0,41,0.0
DQ369983,0,41,0.0
DQ369984,0,41,0.0
DQ369985,0,41,0.0
DQ369986,0,41,0.0
DQ369987,0,41,0.0
DQ369988,0,41,0.0
DQ369989,0,41,0.0
DQ369990,0,41,0.0
DQ369991,0,41,0.0
DQ369992,0,41,0.0
DQ369993,0,41,0.0
DQ369994,0,41,0.0
DQ369995,0,41,0.0
DQ369997,0,41,0.0
DQ369998,0,41,0.0
DQ383754,0,41,0.0
DQ396364,0,41,0.0
DQ396367,0,41,0.0
DQ396368,0,41,0.0
DQ396369,0,41,0.0
DQ396370,0,41,0.0
DQ396371,0,41,0.0
DQ396372,0,41,0.0
DQ396373,0,41,0.0
DQ396374,0,41,0.0
DQ396375,0,41,0.0
DQ396376,0,41,0.0
DQ396377,0,41,0.0
DQ396378,0,41,0.0
DQ396379,0,41,0.0
DQ396380,0,41,0.0
DQ396381,0,41,0.0
DQ396382,0,41,0.0
DQ396383,0,41,0.0
DQ396384,0,41,0.0
DQ396385,0,41,0.0
DQ396386,0,41,0.0
DQ396387,0,41,0.0
DQ396389,0,41,0.0
DQ396390,0,41,0.0
DQ396391,0,41,0.0
DQ396392,0,41,0.0
DQ396393,0,41,0.0
DQ396394,0,41,0.0
DQ396395,0,41,0.0
DQ396398,0,41,0.0
DQ396399,0,41,0.0
DQ396400,0,41,0.0
DQ400856,0,41,0.0
DQ445117,0,41,0.0
DQ445118,0,41,0.0
DQ445119,0,41,0.0
DQ445632,0,41,0.0
DQ445633,0,41,0.0
DQ445634,0,41,0.0
DQ445635,0,41,0.0
DQ445636,0,41,0.0
DQ487188,0,41,0.0
DQ487190,0,41,0.0
DQ672623,0,41,0.0
DQ676870,0,41,0.0
DQ676872,0,41,0.0
DQ676874,1,41,0.024390243902439025
DQ676877,0,41,0.0
DQ676880,0,41,0.0
DQ676883,0,41,0.0
DQ676886,2,41,0.04878048780487805
DQ792982,0,41,0.0
DQ792983,0,41,0.0
DQ792984,0,41,0.0
DQ792985,0,41,0.0
DQ792986,0,41,0.0
DQ792987,0,41,0.0
DQ792988,0,41,0.0
DQ792990,0,41,0.0
DQ792991,0,41,0.0
DQ792992,0,41,0.0
DQ792993,0,41,0.0
DQ792994,0,41,0.0
DQ792995,0,41,0.0
DQ792996,0,41,0.0
DQ792997,0,41,0.0
DQ792998,0,41,0.0
DQ792999,0,41,0.0
DQ793000,0,41,0.0
DQ793001,0,41,0.0
DQ793002,0,41,0.0
DQ793003,0,41,0.0
DQ793004,0,41,0.0
DQ793005,0,41,0.0
DQ793006,0,41,0.0
DQ793007,0,41,0.0
DQ793008,0,41,0.0
DQ793009,0,41,0.0
DQ793010,0,41,0.0
DQ793011,0,41,0.0
DQ793012,0,41,0.0
DQ793013,0,41,0.0
DQ793014,0,41,0.0
DQ793015,0,41,0.0
DQ793016,0,41,0.0
DQ793017,0,41,0.0
DQ793018,0,41,0.0
DQ793019,0,41,0.0
DQ793020,0,41,0.0
DQ793021,0,41,0.0
DQ793022,0,41,0.0
DQ793023,0,41,0.0
DQ793024,0,41,0.0
DQ793025,0,41,0.0
DQ793027,0,41,0.0
DQ793028,0,41,0.0
DQ793029,0,41,0.0
DQ793030,0,41,0.0
DQ793031,0,41,0.0
DQ793032,0,41,0.0
DQ793033,0,41,0.0
DQ793034,0,41,0.0
DQ793035,0,41,0.0
DQ793036,0,41,0.0
DQ793037,0,41,0.0
DQ793038,0,41,0.0
DQ793039,0,41,0.0
DQ793040,0,41,0.0
DQ793041,0,41,0.0
DQ793042,0,41,0.0
DQ793043,0,41,0.0
DQ793044,0,41,0.0
DQ793045,0,41,0.0
DQ833428,0,41,0.0
DQ837381,0,41,0.0
DQ853436,0,41,0.0
DQ853455,0,41,0.0
DQ859178,0,41,0.0
DQ859179,0,41,0.0
DQ859180,0,41,0.0
DQ886034,0,41,0.0
DQ886037,0,41,0.0
DQ886038,0,41,0.0
DQ912822,0,41,0.0
DQ912823,0,41,0.0
DQ926898,0,41,0.0
DQ926899,0,41,0.0
DQ979023,0,41,0.0
DQ979024,0,41,0.0
DQ979025,0,41,0.0
DQ996244,0,41,0.0
DQ996248,0,41,0.0
DQ996250,0,41,0.0
DQ996252,0,41,0.0
DQ996254,0,41,0.0
EF029066,0,41,0.0
EF036527,0,41,0.0
EF036528,0,41,0.0
EF036529,0,41,0.0
EF036530,0,41,0.0
EF036531,0,41,0.0
EF036532,0,41,0.0
EF036533,0,41,0.0
EF036534,1,41,0.024390243902439025
EF036535,0,41,0.0
EF090287,0,41,0.0
EF090288,0,41,0.0
EF090289,0,41,0.0
EF091932,0,41,0.0
EF121385,2,41,0.04878048780487805
EF122502,0,41,0.0
EF122503,0,41,0.0
EF122504,0,41,0.0
EF122505,0,41,0.0
EF122506,0,41,0.0
EF122507,0,41,0.0
EF122508,0,41,0.0
EF122509,0,41,0.0
EF122510,0,41,0.0
EF122511,0,41,0.0
EF122512,0,41,0.0
EF122513,0,41,0.0
EF122514,0,41,0.0
EF122515,0,41,0.0
EF122516,0,41,0.0
EF122517,0,41,0.0
EF122518,0,41,0.0
EF122519,0,41,0.0
EF122520,0,41,0.0
EF122522,0,41,0.0
EF122523,0,41,0.0
EF122524,0,41,0.0
EF122526,0,41,0.0
EF122527,0,41,0.0
EF122528,0,41,0.0
EF122529,0,41,0.0
EF122530,0,41,0.0
EF122531,0,41,0.0
EF122532,0,41,0.0
EF122533,0,41,0.0
EF122534,0,41,0.0
EF122535,0,41,0.0
EF122536,0,41,0.0
EF122537,0,41,0.0
EF122538,0,41,0.0
EF122539,0,41,0.0
EF122540,0,41,0.0
EF122541,0,41,0.0
EF122542,0,41,0.0
EF122543,0,41,0.0
EF122544,0,41,0.0
EF122545,0,41,0.0
EF122559,0,41,0.0
EF125631,0,41,0.0
EF186111,0,41,0.0
EF186151,0,41,0.0
EF186174,0,41,0.0
EF363122,0,41,0.0
EF363124,0,41,0.0
EF363125,0,41,0.0
EF363127,0,41,0.0
EF368370,0,41,0.0
EF368371,0,41,0.0
EF368372,0,41,0.0
EF370293,2,41,0.04878048780487805
EF370299,0,41,0.0
EF370303,2,41,0.04878048780487805
EF370322,0,41,0.0
EF370326,0,41,0.0
EF370338,0,41,0.0
EF370354,3,41,0.07317073170731707
EF370360,1,41,0.024390243902439025
EF370365,0,41,0.0
EF370373,0,41,0.0
EF370375,0,41,0.0
EF370378,1,41,0.024390243902439025
EF370386,2,41,0.04878048780487805
EF420986,0,41,0.0
EF457099,0,41,0.0
EF457110,0,41,0.0
EF457119,0,41,0.0
EF457128,0,41,0.0
EF457162,0,41,0.0
EF457179,0,41,0.0
EF457187,0,41,0.0
EF469243,0,41,0.0
EF495062,0,41,0.0
EF514697,0,41,0.0
EF514698,0,41,0.0
EF514699,0,41,0.0
EF514700,0,41,0.0
EF514701,0,41,0.0
EF514702,0,41,0.0
EF514703,0,41,0.0
EF514704,0,41,0.0
EF514705,0,41,0.0
EF514706,0,41,0.0
EF514707,0,41,0.0
EF514708,0,41,0.0
EF514709,0,41,0.0
EF514710,0,41,0.0
EF514711,0,41,0.0
EF514712,0,41,0.0
EF514713,0,41,0.0
EF525480,0,41,0.0
EF525484,0,41,0.0
EF525488,0,41,0.0
EF525492,0,41,0.0
EF525500,0,41,0.0
EF525504,0,41,0.0
EF525508,0,41,0.0
EF525512,0,41,0.0
EF525516,1,41,0.024390243902439025
EF525520,0,41,0.0
EF525524,0,41,0.0
EF525526,0,41,0.0
EF545108,0,41,0.0
EF545109,0,41,0.0
EF633445,0,41,0.0
EF637046,0,41,0.0
EF637047,0,41,0.0
EF637048,0,41,0.0
EF637049,0,41,0.0
EF637050,0,41,0.0
EF637051,0,41,0.0
EF637052,0,41,0.0
EF637053,0,41,0.0
EF637054,0,41,0.0
EF637055,0,41,0.0
EF637056,0,41,0.0
EF637057,0,41,0.0
EF680869,0,41,0.0
EF680870,0,41,0.0
EF680872,0,41,0.0
EF694032,0,41,0.0
EF694034,0,41,0.0
EU000506,0,41,0.0
EU000509,0,41,0.0
EU000512,0,41,0.0
EU000515,1,41,0.024390243902439025
EU110086,0,41,0.0
EU110087,0,41,0.0
EU110088,0,41,0.0
EU110089,0,41,0.0
EU110090,0,41,0.0
EU110091,0,41,0.0
EU110092,0,41,0.0
EU110093,0,41,0.0
EU110094,0,41,0.0
EU170135,0,41,0.0
EU170136,0,41,0.0
EU170138,0,41,0.0
EU170139,0,41,0.0
EU170140,0,41,0.0
EU170142,0,41,0.0
EU170143,0,41,0.0
EU170144,0,41,0.0
EU170145,0,41,0.0
EU170146,0,41,0.0
EU170147,0,41,0.0
EU170148,0,41,0.0
EU170149,0,41,0.0
EU170150,0,41,0.0
EU170151,0,41,0.0
EU170152,0,41,0.0
EU170153,0,41,0.0
EU170154,0,41,0.0
EU170155,0,41,0.0
EU220698,0,41,0.0
EU293444,0,41,0.0
EU293446,0,41,0.0
EU293447,0,41,0.0
EU293448,0,41,0.0
EU293449,0,41,0.0
EU293450,0,41,0.0
EU342791,0,41,0.0
EU342796,0,41,0.0
EU342801,0,41,0.0
EU342804,0,41,0.0
EU342807,1,41,0.024390243902439025
EU342808,0,41,0.0
EU342809,0,41,0.0
EU342810,0,41,0.0
EU342811,0,41,0.0
EU342813,0,41,0.0
EU347635,0,41,0.0
EU347638,0,41,0.0
EU347644,0,41,0.0
EU347648,0,41,0.0
EU347653,0,41,0.0
EU347658,0,41,0.0
EU347662,0,41,0.0
EU347667,0,41,0.0
EU347672,0,41,0.0
EU347676,0,41,0.0
EU347681,0,41,0.0
EU347685,0,41,0.0
EU347688,0,41,0.0
EU347691,0,41,0.0
EU347694,0,41,0.0
EU347697,0,41,0.0
EU347700,0,41,0.0
EU347703,0,41,0.0
EU347706,0,41,0.0
EU347709,0,41,0.0
EU347712,0,41,0.0
EU448295,0,41,0.0
EU517762,0,41,0.0
EU517763,0,41,0.0
EU517764,0,41,0.0
EU517765,0,41,0.0
EU517766,0,41,0.0
EU517767,0,41,0.0
EU517768,0,41,0.0
EU517770,0,41,0.0
EU517771,0,41,0.0
EU517772,0,41,0.0
EU517773,0,41,0.0
EU517774,0,41,0.0
EU517775,0,41,0.0
EU517776,0,41,0.0
EU517777,0,41,0.0
EU517778,0,41,0.0
EU517779,0,41,0.0
EU517780,0,41,0.0
EU517781,0,41,0.0
EU517782,0,41,0.0
EU517783,0,41,0.0
EU517784,0,41,0.0
EU517785,0,41,0.0
EU517786,0,41,0.0
EU517787,1,41,0.024390243902439025
EU517788,0,41,0.0
EU517789,0,41,0.0
EU517790,0,41,0.0
EU517791,0,41,0.0
EU517792,0,41,0.0
EU517793,0,41,0.0
EU517794,0,41,0.0
EU517795,0,41,0.0
EU517796,0,41,0.0
EU517797,0,41,0.0
EU517798,0,41,0.0
EU517799,0,41,0.0
EU517800,0,41,0.0
EU517801,0,41,0.0
EU517802,0,41,0.0
EU517803,0,41,0.0
EU517804,0,41,0.0
EU517805,0,41,0.0
EU517806,0,41,0.0
EU517807,0,41,0.0
EU517808,0,41,0.0
EU517809,0,41,0.0
EU517810,0,41,0.0
EU517811,0,41,0.0
EU517812,0,41,0.0
EU517813,0,41,0.0
EU517814,0,41,0.0
EU547186,0,41,0.0
EU616639,0,41,0.0
EU673412,0,41,0.0
EU673413,0,41,0.0
EU673414,0,41,0.0
EU673416,0,41,0.0
EU673417,0,41,0.0
EU673418,1,41,0.024390243902439025
EU673419,0,41,0.0
EU673420,0,41,0.0
EU673421,0,41,0.0
EU673422,0,41,0.0
EU673423,0,41,0.0
EU673424,0,41,0.0
EU673425,0,41,0.0
EU673426,0,41,0.0
EU673427,0,41,0.0
EU673428,0,41,0.0
EU673430,0,41,0.0
EU673431,0,41,0.0
EU673432,0,41,0.0
EU673433,0,41,0.0
EU673434,0,41,0.0
EU673435,0,41,0.0
EU673436,0,41,0.0
EU673437,0,41,0.0
EU673439,0,41,0.0
EU673440,0,41,0.0
EU673441,0,41,0.0
EU673442,0,41,0.0
EU673443,0,41,0.0
EU673444,0,41,0.0
EU673445,0,41,0.0
EU673446,0,41,0.0
EU673447,0,41,0.0
EU693240,0,41,0.0
EU697904,0,41,0.0
EU697905,0,41,0.0
EU697906,0,41,0.0
EU697907,0,41,0.0
EU697908,0,41,0.0
EU697909,0,41,0.0
EU735540,0,41,0.0
EU743963,0,41,0.0
EU743964,0,41,0.0
EU786670,0,41,0.0
EU786671,0,41,0.0
EU786672,0,41,0.0
EU786673,0,41,0.0
EU786674,0,41,0.0
EU786675,0,41,0.0
EU786676,0,41,0.0
EU786678,0,41,0.0
EU786679,0,41,0.0
EU786680,0,41,0.0
EU786681,0,41,0.0
EU787513,0,41,0.0
EU807832,0,41,0.0
EU807833,0,41,0.0
EU861977,0,41,0.0
EU864043,0,41,0.0
EU864044,0,41,0.0
EU864045,0,41,0.0
EU864046,0,41,0.0
EU864047,0,41,0.0
EU864048,0,41,0.0
EU864049,0,41,0.0
EU864050,0,41,0.0
EU864051,0,41,0.0
EU864052,0,41,0.0
EU864053,0,41,0.0
EU864054,0,41,0.0
EU864055,0,41,0.0
EU864056,0,41,0.0
EU864057,0,41,0.0
EU864058,0,41,0.0
EU864060,0,41,0.0
EU864061,0,41,0.0
EU864062,0,41,0.0
EU864063,0,41,0.0
EU864064,0,41,0.0
EU864065,0,41,0.0
EU864066,0,41,0.0
EU864067,0,41,0.0
EU864068,0,41,0.0
EU864069,0,41,0.0
EU864070,0,41,0.0
EU864071,0,41,0.0
EU864073,0,41,0.0
EU864074,0,41,0.0
EU864076,0,41,0.0
EU864077,0,41,0.0
EU864078,0,41,0.0
EU864079,0,41,0.0
EU864080,0,41,0.0
EU864081,0,41,0.0
EU864082,0,41,0.0
EU873002,0,41,0.0
EU873003,0,41,0.0
EU873005,0,41,0.0
EU884500,0,41,0.0
EU884501,0,41,0.0
FJ036960,0,41,0.0
FJ036962,0,41,0.0
FJ036964,0,41,0.0
FJ036965,0,41,0.0
FJ036966,0,41,0.0
FJ036967,0,41,0.0
FJ036968,0,41,0.0
FJ036970,0,41,0.0
FJ036971,0,41,0.0
FJ036972,12,41,0.2926829268292683
FJ036973,1,41,0.024390243902439025
FJ036974,0,41,0.0
FJ179456,0,41,0.0
FJ179457,0,41,0.0
FJ179458,0,41,0.0
FJ179459,0,41,0.0
FJ185237,0,41,0.0
FJ185238,0,41,0.0
FJ185239,0,41,0.0
FJ185240,0,41,0.0
FJ185241,0,41,0.0
FJ185242,0,41,0.0
FJ185243,0,41,0.0
FJ185244,0,41,0.0
FJ185245,0,41,0.0
FJ185246,0,41,0.0
FJ185247,0,41,0.0
FJ185248,0,41,0.0
FJ185249,0,41,0.0
FJ185250,0,41,0.0
FJ185251,0,41,0.0
FJ185252,0,41,0.0
FJ185253,0,41,0.0
FJ185254,0,41,0.0
FJ185255,0,41,0.0
FJ185256,0,41,0.0
FJ185257,0,41,0.0
FJ185258,0,41,0.0
FJ185259,0,41,0.0
FJ185260,0,41,0.0
FJ195086,0,41,0.0
FJ195087,3,41,0.07317073170731707
FJ195088,0,41,0.0
FJ195089,0,41,0.0
FJ195090,0,41,0.0
FJ195091,0,41,0.0
FJ198424,0,41,0.0
FJ198497,0,41,0.0
FJ198569,0,41,0.0
FJ198572,0,41,0.0
FJ198575,0,41,0.0
FJ198577,0,41,0.0
FJ198578,0,41,0.0
FJ198580,0,41,0.0
FJ198581,0,41,0.0
FJ198583,0,41,0.0
FJ198586,0,41,0.0
FJ198588,0,41,0.0
FJ198593,0,41,0.0
FJ198594,0,41,0.0
FJ198597,0,41,0.0
FJ198598,0,41,0.0
FJ198599,0,41,0.0
FJ198685,0,41,0.0
FJ198695,0,41,0.0
FJ198701,0,41,0.0
FJ198706,0,41,0.0
FJ198710,0,41,0.0
FJ198712,0,41,0.0
FJ198717,0,41,0.0
FJ198722,0,41,0.0
FJ198739,0,41,0.0
FJ198748,0,41,0.0
FJ198751,0,41,0.0
FJ198752,0,41,0.0
FJ198756,0,41,0.0
FJ198775,0,41,0.0
FJ198778,0,41,0.0
FJ198780,0,41,0.0
FJ198784,0,41,0.0
FJ198785,0,41,0.0
FJ198788,0,41,0.0
FJ198793,0,41,0.0
FJ198796,0,41,0.0
FJ198803,0,41,0.0
FJ198805,0,41,0.0
FJ198806,0,41,0.0
FJ198810,0,41,0.0
FJ198812,0,41,0.0
FJ198813,0,41,0.0
FJ198817,0,41,0.0
FJ198822,0,41,0.0
FJ198832,0,41,0.0
FJ198836,0,41,0.0
FJ198838,0,41,0.0
FJ198839,0,41,0.0
FJ198851,0,41,0.0
FJ198859,0,41,0.0
FJ198860,0,41,0.0
FJ198861,0,41,0.0
FJ198864,0,41,0.0
FJ198867,0,41,0.0
FJ198871,0,41,0.0
FJ198873,0,41,0.0
FJ198876,0,41,0.0
FJ198881,0,41,0.0
FJ198884,0,41,0.0
FJ198885,0,41,0.0
FJ198886,0,41,0.0
FJ198889,0,41,0.0
FJ198895,0,41,0.0
FJ198896,0,41,0.0
FJ198901,0,41,0.0
FJ198904,0,41,0.0
FJ198905,0,41,0.0
FJ198908,0,41,0.0
FJ198913,0,41,0.0
FJ198924,0,41,0.0
FJ198927,0,41,0.0
